src_year,dst_year,src_statefp,src_countyfp,src_vtdst,src_vtdi,src_geoid,src_name,name00,name10,name20,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,intersection_area_m2,src_area_m2,dst_area_m2,src_weight,dst_weight,chain_method
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,South Clinton,Claxton,47,001,000004,,47001000004,Claxton,,,,2.3267919772388765e-15,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Block House Valley,Clinton,47,001,000005,,47001000005,Clinton,,,,0.004063769308127479,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton,Clinton,47,001,000005,,47001000005,Clinton,,,,2.8756389713106057e-15,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Clinton,47,001,000005,,47001000005,Clinton,,,,9.006648197865622e-15,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,South Clinton,Clinton,47,001,000005,,47001000005,Clinton,,,,6.385467954566882e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Block House Valley,Clinton High,47,001,000006,,47001000006,Clinton High,,,,2.4852622499390735e-14,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton,Clinton High,47,001,000006,,47001000006,Clinton High,,,,3.5440287805388175e-16,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Clinton High,47,001,000006,,47001000006,Clinton High,,,,1.163479131368044e-13,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,,,,3.2935879127506426e-30,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,,,,2.7500531953532376e-26,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Block House Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,1.7246373934599537e-13,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Claxton,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,9.128997958226808e-28,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,6.047227601966895e-14,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Emory Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,2.506078590612116e-14,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Glenwood,47,001,000012,,47001000012,Glenwood,,,,8.176111401515926e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Emory Valley,Glenwood,47,001,000012,,47001000012,Glenwood,,,,3.407977820633717e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Claxton,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,2.4681816413404987e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Emory Valley,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,3.268558227502977e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton High,Marlow,47,001,000017,,47001000017,Marlow,,,,3.4203089945993425e-28,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Claxton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,2.1424548958286786e-28,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,1.5759747039246465e-28,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,South Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,3.1636729429648697e-27,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Emory Valley,Pine Valley,47,001,000022,,47001000022,Pine Valley,,,,8.524905834381112e-28,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Block House Valley,South Clinton,47,001,000025,,47001000025,South Clinton,,,,6.081486062421596e-15,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Claxton,South Clinton,47,001,000025,,47001000025,South Clinton,,,,9.768644955855212e-17,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Clinton,South Clinton,47,001,000025,,47001000025,South Clinton,,,,6.119433526291031e-29,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,South Clinton,South Clinton,47,001,000025,,47001000025,South Clinton,,,,3.385144037451892e-14,,block_chain
2000,2020,47,001,0010,A,470010010,Block House Valley,Block House Valley,Emory Valley,Woodland,47,001,000027,,47001000027,Woodland,,,,7.987902004163496e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Briceville,47,001,000002,,47001000002,Briceville,,,,0.9997354814129626,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Briceville,47,001,000002,,47001000002,Briceville,,,,9.232642526335812e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Briceville,47,001,000002,,47001000002,Briceville,,,,1.630230694641071e-27,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Norwood,Briceville,47,001,000002,,47001000002,Briceville,,,,8.650973553399334e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Rosedale,Briceville,47,001,000002,,47001000002,Briceville,,,,3.216466061112711e-30,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Clinton High,47,001,000006,,47001000006,Clinton High,,,,1.3105903566435996e-15,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,,,,4.447946169885185e-15,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,,,,9.50538990960696e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,,,,1.8355908359764107e-17,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,,,,1.1689059522223453e-14,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,,,,2.588336842919008e-42,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,1.2073401362315524e-42,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,,,,5.004284612464593e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Glenwood,47,001,000012,,47001000012,Glenwood,,,,2.5729600622660357e-43,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Highland View,47,001,000014,,47001000014,Highland View,,,,7.674596613450582e-30,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Lake City,47,001,000015,,47001000015,Lake City,,,,2.211617799846963e-17,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Lake City,47,001,000015,,47001000015,Lake City,,,,3.1797700703237246e-16,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,,,,4.1876037913092804e-14,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,,,,5.096029767504147e-15,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,,,,5.879875828524633e-14,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Marlow,47,001,000017,,47001000017,Marlow,,,,5.400853762091213e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Marlow,47,001,000017,,47001000017,Marlow,,,,2.5917906069643187e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Norwood,Marlow,47,001,000017,,47001000017,Marlow,,,,2.753706470706418e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,Norris,47,001,000018,,47001000018,Norris,,,,1.4879645965101167e-28,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Lake City Middle School,North Clinton,47,001,000019,,47001000019,North Clinton,,,,5.430191247279163e-31,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Norwood,47,001,000020,,47001000020,Norwood,,,,0.00017743235431839924,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Dutch Valley,Norwood,47,001,000020,,47001000020,Norwood,,,,1.0979292055050804e-27,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Norwood,47,001,000020,,47001000020,Norwood,,,,1.5584206481142912e-31,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Norwood,Norwood,47,001,000020,,47001000020,Norwood,,,,4.3176274599610045e-14,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Rosedale,Norwood,47,001,000020,,47001000020,Norwood,,,,2.623515079586126e-19,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Pine Valley,47,001,000022,,47001000022,Pine Valley,,,,2.069787040241447e-29,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Marlow,Robertsville,47,001,000023,,47001000023,Robertsville,,,,5.738280215385419e-45,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Norwood,Robertsville,47,001,000023,,47001000023,Robertsville,,,,1.780046156820675e-18,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Briceville,Rosedale,47,001,000024,,47001000024,Rosedale,,,,8.708621888589336e-05,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Norwood,Rosedale,47,001,000024,,47001000024,Rosedale,,,,1.2197495267938772e-15,,block_chain
2000,2020,47,001,0012,A,470010012,Briceville,Briceville,Rosedale,Rosedale,47,001,000024,,47001000024,Rosedale,,,,3.2220791759027925e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,Claxton,47,001,000004,,47001000004,Claxton,,,,8.216131294740981e-30,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,9.791243652464315e-29,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,9.900065190031056e-16,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,1.0837108288836447e-15,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,West Hills,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,1.2047598356169246e-06,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,7.08123887275751e-16,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Highland View,Highland View,47,001,000014,,47001000014,Highland View,,,,7.057941205016755e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Robertsville,Highland View,47,001,000014,,47001000014,Highland View,,,,3.9628162700494184e-27,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Highland View,47,001,000014,,47001000014,Highland View,,,,2.122069686511726e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Highland View,Marlow,47,001,000017,,47001000017,Marlow,,,,4.9246114946589576e-27,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Robertsville,Norwood,47,001,000020,,47001000020,Norwood,,,,3.4679985699593426e-16,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,West Hills,Norwood,47,001,000020,,47001000020,Norwood,,,,2.1110325940261934e-17,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,3.144927697161961e-29,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Highland View,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,1.2909798981136252e-27,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Oak Ridge City Hall,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,0.9332600442845227,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Robertsville,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,2.8691407069064754e-28,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,West Hills,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,3.764391661438885e-17,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,,,,0.030648479229799012,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Highland View,Pine Valley,47,001,000022,,47001000022,Pine Valley,,,,1.0769646245326909e-26,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Pine Valley,47,001,000022,,47001000022,Pine Valley,,,,6.448342566286937e-15,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Highland View,Robertsville,47,001,000023,,47001000023,Robertsville,,,,2.2653450612736052e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Oak Ridge City Hall,Robertsville,47,001,000023,,47001000023,Robertsville,,,,3.545406200624609e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Robertsville,Robertsville,47,001,000023,,47001000023,Robertsville,,,,3.817703572463238e-14,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,West Hills,Robertsville,47,001,000023,,47001000023,Robertsville,,,,1.7115476638977315e-17,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Robertsville,47,001,000023,,47001000023,Robertsville,,,,2.8617253452955307e-15,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,West Hills,47,001,000026,,47001000026,West Hills,,,,1.0253393219878368e-16,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Oak Ridge City Hall,West Hills,47,001,000026,,47001000026,West Hills,,,,1.1399960799559501e-13,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Robertsville,West Hills,47,001,000026,,47001000026,West Hills,,,,1.5633455713932178e-27,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,West Hills,West Hills,47,001,000026,,47001000026,West Hills,,,,0.0013318419322779673,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,West Hills,47,001,000026,,47001000026,West Hills,,,,0.00032366837954597683,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Hendrix Creek,Woodland,47,001,000027,,47001000027,Woodland,,,,1.2182357977356986e-29,,block_chain
2000,2020,47,001,0016,A,470010016,City Hall,City Hall,Woodland,Woodland,47,001,000027,,47001000027,Woodland,,,,0.034434761412353965,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Fairview,Andersonville,47,001,000001,,47001000001,Andersonville,,,,6.321165122847083e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Block House Valley,Bull Run,47,001,000003,,47001000003,Bull Run,,,,2.1934692568443694e-14,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Claxton,Bull Run,47,001,000003,,47001000003,Bull Run,,,,0.40637736643768907,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Emory Valley,Bull Run,47,001,000003,,47001000003,Bull Run,,,,2.161071999725378e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,South Clinton,Bull Run,47,001,000003,,47001000003,Bull Run,,,,1.0681512595696813e-16,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Claxton,Claxton,47,001,000004,,47001000004,Claxton,,,,0.5928085586879103,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Fairview,Claxton,47,001,000004,,47001000004,Claxton,,,,5.622322255057077e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Glen Alpine,Claxton,47,001,000004,,47001000004,Claxton,,,,1.3579740241451033e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Hendrix Creek,Claxton,47,001,000004,,47001000004,Claxton,,,,1.6258599616480734e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,North Clinton,Claxton,47,001,000004,,47001000004,Claxton,,,,3.731906170584833e-29,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,South Clinton,Claxton,47,001,000004,,47001000004,Claxton,,,,1.0504286568718981e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Block House Valley,Clinton,47,001,000005,,47001000005,Clinton,,,,8.95012428466244e-17,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,North Clinton,Clinton,47,001,000005,,47001000005,Clinton,,,,1.5736835362212205e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,South Clinton,Clinton,47,001,000005,,47001000005,Clinton,,,,2.8827151686218935e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Block House Valley,Clinton High,47,001,000006,,47001000006,Clinton High,,,,5.473589746457317e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,North Clinton,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,,,,1.5231174124981778e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Block House Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,3.7983748207782486e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Claxton,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,7.607695724381654e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Emory Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,1.2822008777190395e-14,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Hendrix Creek,Emory Valley,47,001,000009,,47001000009,Emory Valley,,,,1.9375531449299262e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Fairview,Fairview,47,001,000010,,47001000010,Fairview,,,,8.878697619108706e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Fairview,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,,,,9.743262519731487e-18,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Glen Alpine,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,,,,3.414232565112773e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,North Clinton,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,,,,3.0770739147658965e-16,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Emory Valley,Glenwood,47,001,000012,,47001000012,Glenwood,,,,1.7436452987678485e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Claxton,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,2.056871411927737e-14,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Emory Valley,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,1.6723131684216082e-27,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Hendrix Creek,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,,,,2.1445154458694802e-14,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Claxton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,1.785425413091261e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Fairview,North Clinton,47,001,000019,,47001000019,North Clinton,,,,2.919278185636235e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,Glen Alpine,North Clinton,47,001,000019,,47001000019,North Clinton,,,,3.6348564861355612e-28,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,North Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,1.4777292952213244e-15,,block_chain
2000,2020,47,001,0024,A,470010024,Claxton,Claxton,South Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,,,,1.4282380001172666e-27,,block_chain
